ICMMID,Confidence.Factor,Mine.Name,Group.Names,Latitude,Longitude,Asset.Type,Country.or.Region,Primary.Commodity,Secondary.Commodity,Other.Commodities
ICMM07364,Very Low,Eurothai Mine,NA,6.2009699999999999,101.183,Mine,Thailand,tin,silver,NA
ICMM07365,Moderate,Rahman Hydraulic Tin Bhd,Rahman Hydraulic Tin Bhd;Rahman Hydraulic,5.6317449999999996,101.034555,Mine,Malaysia,tin,NA,NA
ICMM07366,Very Low,Kedah Gravel Pump,NA,5.3010599999999997,100.28,Mine,Malaysia,tin,NA,NA
ICMM07367,Very Low,Austral Amalgamated Mine,NA,4.7700100000000001,101.109,Mine,Malaysia,tin,NA,NA
ICMM07368,High,Bukit Besi,Bukit Besi Deposit;Fortress Bukit Besi Mine;Bukit Besi;Bukit Besi,4.7466592500000004,103.165356,Mine,Malaysia,iron ore,NA,NA
ICMM07369,Very Low,Timah Matang Sdn Bhd,NA,4.6844200000000003,100.7,Mine,Malaysia,tin,NA,NA
ICMM07370,Very Low,Perak State,NA,4.5011400000000004,101,Mine,Malaysia,tin,NA,NA
ICMM07371,Very Low,Kinta Kellas Tin Dredging,NA,4.4511399999999997,101.083,Mine,Malaysia,tin,NA,NA
ICMM07372,Very Low,Gopeng Group,NA,4.4511399999999997,101.166,Mine,Malaysia,tin,NA,NA
ICMM07373,Very Low,Southern Malayan Tin Dredging,NA,4.3011600000000003,101.1,Mine,Malaysia,tin,NA,NA
ICMM07374,Very Low,H.S. Lee Mine #8,NA,4.2844600000000002,101.133,Mine,Malaysia,tin,NA,NA
ICMM07375,Very Low,Mambang Di Awan Gopeng Group,NA,4.23447,101.133,Mine,Malaysia,tin,NA,NA
ICMM07376,Very Low,Malayan Tin Dredging Bhd.,Malayan Tin Dredging Bhd.;Lower Perak Tin Dredging,4.2011700000000003,101.0415,Mine,Malaysia,tin,NA,NA
ICMM07377,Very Low,Austral Amalgamated Tin Bhd,NA,4.1678699999999997,101.033,Mine,Malaysia,tin,NA,NA
ICMM07378,Very Low,Tronoh Mines Malaysia Bhd,Tronoh Mines Malaysia Bhd;Timah Dermawan Sdn Bhd,4.1678699999999997,101.1745,Mine,Malaysia,tin,NA,NA
ICMM07379,Very Low,Bidor Malaya Tin Sdh Bhd,NA,4.0678799999999997,101.25,Mine,Malaysia,tin,NA,NA
ICMM07380,Very Low,Kramat Tin Dredging Bhd,NA,4.0011999999999999,101,Mine,Malaysia,tin,NA,NA
ICMM07381,Very Low,Modal Sri Pandan,NA,3.8512,103.233,Mine,Malaysia,tin,NA,NA
ICMM07382,Very Low,Southern Kinta Consolidatedn,NA,3.7512099999999999,101.316,Mine,Malaysia,tin,NA,NA
ICMM07383,Very Low,Perangsang Tin Consolidated Corp,NA,3.4179499999999998,101.416,Mine,Malaysia,tin,NA,NA
ICMM07384,Very Low,Berjuntai Tin Dredging Bhd,Berjuntai Tin Dredging Bhd;Berjuntai Dredge No. 7,3.4096000000000002,101.45,Mine,Malaysia,tin,NA,NA
ICMM07385,Very Low,Ayer Hitam Mine,NA,3.2716699999999999,101.505,Mine,Malaysia,tin,NA,NA
ICMM07386,Very Low,Selangor Gravel Pumps,NA,3.16797,101.666,Mine,Malaysia,tin,NA,NA
ICMM07387,Very Low,Sungei Besi Mines Malasia Bhd,NA,3.0512899999999998,101.7,Mine,Malaysia,tin,NA,NA
ICMM07388,Very Low,Pahang Consolidated Mines,NA,3.0013000000000001,103,Mine,Malaysia,tin,NA,NA
ICMM07389,Very Low,Killinghall Malaysia Bhd,NA,3.0013000000000001,103.233,Mine,Malaysia,tin,NA,NA
ICMM07390,Very Low,Ayer Hitam Tin Dredging,NA,2.9679899999999999,101.616,Mine,Malaysia,tin,NA,NA
ICMM07392,Very Low,Timah Langat Berhad Dredge,NA,2.8845999999999998,101.683,Mine,Malaysia,tin,NA,NA
ICMM07393,Very Low,Petaling Tin Bhd,Petaling Tin Bhd;Selangor Dredging Bhd,2.8513099999999998,101.658,Mine,Malaysia,tin,NA,NA
ICMM07394,Very Low,Kuala Langat Mining Sdn Bhd,NA,2.8180100000000001,101.616,Mine,Malaysia,tin,NA,NA
ICMM07395,Very Low,Ml4,NA,2.8180100000000001,101.65,Mine,Malaysia,tin,NA,NA
ICMM07396,Very Low,Seremban,NA,2.7513200000000002,101.96,Mine,Malaysia,tin,NA,NA
ICMM07397,Very Low,Pahang Consolidated Gravel Pumps,NA,2.6013299999999999,101.833,Mine,Malaysia,tin,NA,NA
ICMM07398,Very Low,"Johor State, Lombong Sebina Johor",NA,2.0013999999999998,103.833,Mine,Malaysia,tin,NA,NA
ICMM07400,Moderate,El Grefa,El Grefa;SDD Douaria Mine,37.039823499999997,9.216119,Mine,Tunisia,iron ore,lead,NA
ICMM07401,Very Low,Ain Barbar,NA,36.982399999999998,7.56849,Mine,Algeria,copper,lead,NA
ICMM07402,Very Low,Bou Soufa,NA,36.749200000000002,5.58509,Mine,Algeria,copper,NA,NA
ICMM07405,Very Low,Ismail,NA,36.699199999999998,7.10179,Mine,Algeria,mercury,NA,NA
ICMM07407,Very Low,St. Paul,NA,36.682499999999997,3.38509,Mine,Algeria,barium,NA,NA
ICMM07408,Very Low,Affensou,NA,36.665900000000001,4.23509,Mine,Algeria,barium,NA,NA
ICMM07410,Very Low,Mekla,NA,36.6492,4.35179,Mine,Algeria,barium,NA,NA
ICMM07411,Very Low,Rivet,NA,36.615900000000003,3.23509,Mine,Algeria,barium,NA,NA
ICMM07412,Very Low,Keddara,NA,36.615900000000003,3.47679,Mine,Algeria,barium,lead,NA
ICMM07414,Very Low,Bou Zega,NA,36.594999999999999,3.43929,Mine,Algeria,barium,NA,NA
ICMM07415,Very Low,Palestro,NA,36.565899999999999,3.60179,Mine,Algeria,barium,NA,NA
ICMM07418,Very Low,Fej Hassen,NA,36.515799999999999,8.53508,Mine,Tunisia,zinc,NA,NA
ICMM07422,Very Low,Ouarsenis Mountains,NA,35.866,1.63507,Mine,Algeria,barium,lead,zinc
ICMM07423,Very Low,Ain Mimoun,NA,35.849200000000003,7.11847,Mine,Algeria,barium,NA,NA
ICMM07427,Very Low,El Abed Oued Zaunder Mines,NA,34.999299999999998,1.00176,Mine,Algeria,copper,zinc,NA
ICMM07429,Very Low,Mines De Zellidja Bou Beker,Mines De Zellidja Bou Beker;El Abed,34.488300000000002,-1.70936,Mine,Morocco,lead,zinc,silver
ICMM07443,Very Low,Zeida Mine,NA,32.6828,-4.71498,Mine,Morocco,lead,barium,NA
ICMM07447,Very Low,Zelmu,NA,32.100900000000003,-2.55001,Mine,Algeria,barium,NA,NA
ICMM07449,Very Low,Kettara Mines,NA,31.8096,-7.99833,Mine,Morocco,nickel,NA,NA
ICMM07450,Very Low,Jbel Ihroud,NA,31.799600000000002,-9.29835,Mine,Morocco,barium,NA,NA
ICMM07451,Very Low,Tessaout,NA,31.689599999999999,-7.49834,Mine,Morocco,barium,NA,NA
ICMM07452,Very Low,Tizi N'Tichka,NA,31.499600000000001,-7.43894,Mine,Morocco,barium,NA,NA
ICMM07456,Very Low,Imini,NA,30.732900000000001,-6.89835,Mine,Morocco,barium,NA,NA
ICMM07457,High,Bou Azzer,Bou Azzer Deposit;Bou Azzer;Bou Azzer,30.52993,-6.917933333,Mine,Morocco,cobalt,nickel,silver;copper;arsenic
ICMM07458,Very Low,El Bleida,NA,30.3796,-6.44006,Mine,Morocco,copper,silver,NA
ICMM07459,Very Low,La Carolina,NA,30.2882,-3.59475,Mine,Algeria,barium,NA,NA
ICMM07460,Very Low,Baharlya Area,NA,28.466000000000001,28.9682,Mine,Egypt,barium,NA,NA
ICMM07461,Moderate,Abu Dabbab,Abu Dabbab;Abu Dabbab,25.336815000000001,34.5465,Mine,Egypt,tin,NA,NA
ICMM07462,Very Low,Nuweibi,NA,25.191199999999998,34.5181,Mine,Egypt,tin,NA,NA
ICMM07465,Very Low,Palabora Copper,NA,23.991299999999999,31.1181,Mine,Egypt,copper,gold,NA
ICMM07470,Very Low,Asmera Nippon,NA,15.333600000000001,38.8845,Mine,Eritrea,copper,NA,NA
ICMM07472,Very Low,Mangampet,NA,14.4171,22.8181,Mine,Sudan,barium,NA,NA
ICMM07478,Very Low,Kreiter Mine,NA,11.452299999999999,33.968,Mine,Sudan,chromium,NA,NA
ICMM07481,Very Low,United Tin Areas,United Tin Areas;Gold and Base Metal Mines Ltd,9.9091649999999998,8.8831,Mine,Nigeria,tin,NA,NA
ICMM07482,Very Low,"Bisichi, Amalgamated Tin",NA,9.8841199999999994,9.00146,Mine,Nigeria,tin,NA,NA
ICMM07485,Very Low,Udegi Odegi,NA,8.3342399999999994,7.88475,Mine,Nigeria,tin,NA,NA
ICMM07488,Very Low,Odumase,NA,6.8097000000000003,-1.44365,Mine,Ghana,gold,NA,NA
ICMM07502,High,Iduapriem Gold Mine,Iduapriem Gold Mine;Iduapriem;Iduapriem,5.2429669749999999,-2.042335,Mine,Ghana,gold,NA,NA
ICMM07505,Very Low,Gamba Hill Nampeyo,NA,0.58484000000000003,32.9179,Mine,Uganda,lithium,NA,NA
ICMM07506,Very Low,Jinja,NA,0.45155000000000001,33.2345,Mine,Uganda,copper,NA,NA
ICMM07507,Very Low,Mutaka,NA,-0.66505000000000003,30.1013,Mine,Uganda,lithium,NA,NA
ICMM07508,Very Low,Rwemeriro,NA,-0.96501999999999999,30.268,Mine,Uganda,lithium,NA,NA
ICMM07510,Very Low,Punia Kasese,NA,-1.63157,27.118,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07511,Very Low,Kivumines/Bishasha,NA,-1.6649700000000001,29.2346,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07513,Very Low,Somirwa Mine,NA,-2.0415999999999999,30.1173,Mine,Rwanda,tin,NA,NA
ICMM07514,Very Low,Minerga,NA,-2.2149200000000002,27.7513,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07515,Very Low,Kalima Messaraba,NA,-2.5648900000000001,26.618,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07517,Very Low,Miluba,NA,-2.9481600000000001,27.3096,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07521,Moderate,M'Fouati,M'Fouati;Mfuati,-4.3990299999999998,13.8174,Mine,Republic of the Congo,lead,zinc,NA
ICMM07524,Very Low,Hombolo Li Area,NA,-5.9179000000000004,35.8912,Mine,Tanzania,lithium,NA,NA
ICMM07534,Very Low,Manono,NA,-7.2770099999999998,27.4513,Mine,Democratic Republic of the Congo,lithium,NA,NA
ICMM07535,Very Low,Kitotolo,NA,-7.3228,27.3846,Mine,Democratic Republic of the Congo,lithium,NA,NA
ICMM07536,Very Low,Kania,NA,-7.4644899999999996,26.9596,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07537,Very Low,Bukena Bakena,NA,-7.7144700000000004,27.1846,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07538,Very Low,Kibara Mitwaba,NA,-8.3727199999999993,27.418,Mine,Democratic Republic of the Congo,tin,NA,NA
ICMM07540,Very Low,Ntaka Hill Cu and Prosp,NA,-9.9975500000000004,37.0012,Mine,Tanzania,copper,NA,NA
ICMM07541,High,Tenke Fungurume,Kwatebala;Tenke Fungurume;Tenke Fungurume;Tenke Fungurume,-10.57458048,26.18760214,Mine,Democratic Republic of the Congo,copper,cobalt,diamond
ICMM07542,Moderate,Mutoshi,Mutoshi;Mutoshi,-10.67632,25.53468,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07543,High,Kamoto,Mupine;KOV;Kamoto;DIMA;Katanga Mining Complex;Kolwezi;Kamoto KOV;Luilu Tailings;Metalkol SxEw;Sicomines;Kamoto;Congo Mines and Infrastructure Construction;Luilu Refinery;Kamoto SX EW;Luilu Smelter,-10.703254960000001,25.3930438,Mine,Democratic Republic of the Congo,copper,cobalt,manganese
ICMM07544,Moderate,Musonoi,Musonoi;Metalkol RTR;Kananga,-10.700609999999999,25.44674667,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07546,Very Low,Kiwana,NA,-10.733499999999999,26.3161,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07547,Very Low,Kakanda East,Kakanda East;Kakanda,-10.736499999999999,26.4059,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07548,Very Low,Luita,NA,-10.7394,26.286,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07549,Very Low,Lufomboshi,NA,-10.7521,26.2381,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07550,High,Mutanda,Mutanda Ya Mukonkota;Mutanda;Mutanda;Mutanda;Mutanda SX EW,-10.78792513,25.80947498,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07552,Very Low,Tilwezembe,NA,-10.799799999999999,25.6921,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07554,High,Kambove West,Kambove West;Kambove (MIKAS);Kamoya (COMIKA);Metal Mines;Kambove;Kamoya;Gambov,-10.880058569999999,26.59141857,Mine,Democratic Republic of the Congo,cobalt,copper,NA
ICMM07555,Very Low,Menda,NA,-10.9712,25.9324,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07557,Moderate,Luishia,Luishia;Luishia,-11.167565,27.008655,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07558,Very Low,Kikuswe,NA,-11.254200000000001,27.3083,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07559,High,Kipoi,Kipoi Central;Kipoi;Kipoi;Kipoi;Kipoi SX EW,-11.251344530000001,27.0986521,Mine,Democratic Republic of the Congo,copper,cobalt,silver
ICMM07560,High,Kinsevere,Kinsevere;Kinsevere;Kinsevere;Kinsevere,-11.36663572,27.5704611,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07561,High,Lukuni,Lukuni;Luiswishi;Luiswishi (Congo Dongfang);Lukuni;Luiswishi;Lukuni,-11.512759300000001,27.43532766,Mine,Democratic Republic of the Congo,copper,cobalt,NA
ICMM07562,High,Kipushi,Kipushi;Kipushi;Kipushi,-11.7651197,27.23566113,Mine,Democratic Republic of the Congo,zinc,lead,germanium;copper;silver;cobalt
ICMM07563,Very Low,Kipapila,NA,-12.017300000000001,27.9023,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07564,Moderate,Musoshi,Musoshi;Miniere Musoshi Kinsenda,-12.269354999999999,27.730475,Mine,Democratic Republic of the Congo,copper,NA,NA
ICMM07565,Very Low,Konkola,NA,-12.3215,27.7903,Mine,Zambia,copper,silver,NA
ICMM07567,High,Mufulira,Mufulira;Mopani (Mufulira and Nkana);Mufulira refinery;Mufulira;Mufulira Smelter;Mufulira Refinery;Mufulira SX EW,-12.534129269999999,28.23387264,Smelter;Refinery,Zambia,copper,cobalt,NA
ICMM07568,Moderate,Mimbula,Mimbula;Mimbula,-12.628275,27.861215,Mine,Zambia,copper,NA,NA
ICMM07569,High,Chambishi,Chambishi;Chambishi (NFC);Chambishi;Chambishi Refinery;SML Chambishi Concentrator;SML Chambishi Refinery;Chambishi SXEW,-12.65472286,28.04498714,Mine,Zambia,copper,cobalt,silver
ICMM07570,High,Frontier,Frontier;Frontier;Frontier,-12.73226262,28.47583802,Mine,Democratic Republic of the Congo,copper,cobalt,gold
ICMM07571,Moderate,Mindola Nkana,Mindola Nkana;Nkana Slag;Nkana Refinery;Nkana Smelter;Nkana Refinery;Nkana Smelter;Nkana SX EW,-12.839942860000001,28.20402571,Mine;Smelter;Refinery,Zambia,copper,cobalt,gold
ICMM07572,High,Chibuluma Mine,Chibuluma Mine;Chibuluma;Chibuluma West,-12.82948,28.10484,Mine,Zambia,copper,cobalt,NA
ICMM07573,Moderate,Baluba,Baluba;Baluba,-13.048905,28.33818,Mine,Zambia,copper,cobalt,NA
ICMM07574,Very Low,Luanshya,NA,-13.113200000000001,28.3735,Mine,Zambia,copper,cobalt,NA
ICMM07575,Very Low,Kabwe Mine,NA,-13.4504,27.7996,Mine,Zambia,zinc,NA,NA
ICMM07576,Very Low,Kalengwa,NA,-13.459199999999999,24.9989,Mine,Zambia,copper,silver,NA
ICMM07578,Moderate,Broken Hill of Zambia,Broken Hill of Zambia;Kabwezn;Kabwe;Kabwe Tailings;Sable Refinery;Kabwe Smelter;Kabwe Refinery;Large Copper Tailings Resources;Cu and Co Tailings,-14.46210222,28.43240111,Mine;Smelter;Refinery,Zambia,zinc,lead,copper;cadmium;manganese;silver;vanadium;cobalt
ICMM07580,Very Low,Hippo Mine,NA,-14.667299999999999,26.4014,Mine,Zambia,copper,NA,NA
ICMM07581,Very Low,Nampundwe,NA,-15.493600000000001,27.9111,Mine,Zambia,copper,NA,NA
ICMM07584,Very Low,Cresent Mine,NA,-16.7971,30.1013,Mine,Zimbabwe,copper,NA,NA
ICMM07585,Moderate,Mangula,Mangula;Mhangura;Mhangura Refinery,-16.88649667,30.15971667,Refinery,Zimbabwe,copper,gold,silver
ICMM07587,Very Low,Impinge,NA,-16.897099999999998,30.8346,Mine,Zimbabwe,chromium,NA,NA
ICMM07590,Very Low,Norah,Norah,-16.930399999999999,30.1596,Mine,Zimbabwe,copper,NA,NA
ICMM07592,Very Low,Shackelton,NA,-16.9971,29.918,Mine,Zimbabwe,copper,NA,NA
ICMM07593,Very Low,Glenapp Mine,NA,-16.9971,30.7513,Mine,Zimbabwe,chromium,NA,NA
ICMM07595,Very Low,Hay/Noro,Hay/Noro;Noro Mine,-17.042950000000001,30.7513,Mine,Zimbabwe,chromium,NA,NA
ICMM07596,Moderate,Madziwa,Madziwa;Madziwa;Madziwa Mine,-17.056049999999999,31.662,Mine,Zimbabwe,nickel,copper,cobalt
ICMM07597,Very Low,Vanad,NA,-17.080400000000001,30.718,Mine,Zimbabwe,chromium,NA,NA
ICMM07600,Very Low,Umvukwes Section,NA,-17.163799999999998,30.7013,Mine,Zimbabwe,chromium,NA,NA
ICMM07602,Very Low,"Alaska,Hans and Angwa Sections",NA,-17.237100000000002,30.0113,Mine,Zimbabwe,copper,NA,NA
ICMM07604,Very Low,Caesar Mine,Caesar 1 Shallow Mining;Caesar Mine,-17.272099999999998,30.6596,Mine,Zimbabwe,chromite,NA,NA
ICMM07608,Moderate,Shamva,Shamva;Shamva,-17.322669999999999,31.57301,Mine,Zimbabwe,gold,silver,NA
ICMM07609,Very Low,Great Dyke Mine,NA,-17.397099999999998,30.6319,Mine,Zimbabwe,chromium,NA,NA
ICMM07611,Very Low,Sutton/Rodcamp,NA,-17.413799999999998,30.5846,Mine,Zimbabwe,chromium,NA,NA
ICMM07613,Very Low,Crown Divide North,NA,-17.480399999999999,30.618,Mine,Zimbabwe,chromite,NA,NA
ICMM07616,Moderate,Mazoe Maz0we,Mazoe Maz0we;Mazowe,-17.486840000000001,30.92156,Mine,Zimbabwe,gold,silver,NA
ICMM07617,Very Low,Kamativi,NA,-17.4971,27.1181,Mine,Zambia,tin,NA,NA
ICMM07618,Very Low,Gondia Mine,NA,-17.4971,29.6014,Mine,Zimbabwe,copper,NA,NA
ICMM07619,Very Low,Cedric Mine,NA,-17.4971,30.0014,Mine,Zimbabwe,copper,NA,NA
ICMM07620,Very Low,Emerald Mine,NA,-17.597000000000001,29.2514,Mine,Zimbabwe,copper,NA,NA
ICMM07623,Very Low,Mc Ggowan,NA,-17.747,30.5513,Mine,Zimbabwe,chromium,NA,NA
ICMM07627,Very Low,Makwiro,Makwiro;Makwiro Platinum Field,-17.958950000000002,30.43565,Mine,Zimbabwe,copper,platinum,NA
ICMM07628,Very Low,Arlandzer Mine,NA,-17.997,29.9014,Mine,Zimbabwe,copper,NA,NA
ICMM07629,Moderate,Dalny/Arlandzer/Turk,Dalny/Arlandzer/Turk;Dalny,-18.059550000000002,29.852485,Mine,Zimbabwe,gold,silver,NA
ICMM07630,Very Low,Dalny,NA,-18.163699999999999,30.2513,Mine,Zimbabwe,copper,gold,NA
ICMM07631,Very Low,Inyati,NA,-18.216999999999999,32.2313,Mine,Zimbabwe,copper,gold,NA
ICMM07632,Very Low,Golden Valley,NA,-18.219200000000001,29.8097,Mine,Zimbabwe,gold,NA,NA
ICMM07633,Very Low,Good Hope Mine,NA,-18.247,30.0014,Mine,Zimbabwe,tungsten,NA,NA
ICMM07636,Moderate,Eiffel Flats Tailings Project,Eiffel Flats Tailings Project;Eiffel Flats,-18.302605,29.931925,Mine,Zimbabwe,gold,NA,NA
ICMM07637,Moderate,Kamativi Mine,Kamativi Mine;Kamativi Mine;Kamativi,-18.328769999999999,27.06308,Mine,Zimbabwe,lithium,tin,NA
ICMM07638,Moderate,Cam and Motor,Cam and Motor;Cam and Motor;Empress Refinery,-18.322086670000001,29.97738667,Refinery,Zimbabwe,copper,gold,nickel;platinum
ICMM07639,Very Low,Rutala Mine,NA,-18.396999999999998,30.4513,Mine,Zimbabwe,chromium,NA,NA
ICMM07640,Moderate,Commoner,Commoner;Commoner,-18.427665000000001,29.44655,Mine,Zimbabwe,gold,NA,NA
ICMM07643,Very Low,Gwai River Mine,NA,-18.597000000000001,25.3014,Mine,Botswana,copper,NA,NA
ICMM07644,Very Low,Umsweswe/Bee,NA,-18.597000000000001,30.4014,Mine,Zimbabwe,chromium,NA,NA
ICMM07646,Very Low,Wedza,NA,-18.747,31.5413,Mine,Zimbabwe,platinum,NA,NA
ICMM07649,Very Low,Rezende,NA,-18.880299999999998,32.7096,Mine,Zimbabwe,gold,NA,NA
ICMM07650,Moderate,Redwing/Oldwest,Redwing/Oldwest;Redwing/Old West Mines;Redwing,-18.884876670000001,32.67287667,Mine,Zimbabwe,gold,silver,NA
ICMM07652,Moderate,Globe and Phoenix,Globe and Phoenix;Indarama;Gaica;Midland;Globe and Phoenix;Globe and Phoenix;Kwekwe Smelter,-18.925281429999998,29.80791571,Mine,Zimbabwe,gold,ferrochrome,palladium;platinum;silver
ICMM07653,Moderate,Chua River Placers,Chua River Placers;Chiloa,-18.930289999999999,32.86803,Mine,Mozambique,gold,NA,NA
ICMM07654,Very Low,Bell and Riverlea,NA,-18.938700000000001,29.7264,Mine,Zimbabwe,gold,NA,NA
ICMM07656,Very Low,Turtle Mine,NA,-18.997,29.0014,Mine,Zimbabwe,zinc,NA,NA
ICMM07658,Very Low,Mundon Guara Mine,NA,-19.036799999999999,33.4336,Mine,Mozambique,copper,NA,NA
ICMM07661,High,Tsumeb Mine,Tsumeb Mine;Tsumeb;Tsumeb smelter;Mertens;Tsumeb Smelter,-19.247,18.0181,Mine;Smelter;Refinery,Namibia,lead,copper ,gold;silver;cadmium;arsenic
ICMM07662,Very Low,Netherburn Mine,NA,-19.2636,30.1847,Mine,Zimbabwe,chromium,NA,NA
ICMM07664,Very Low,Athens,NA,-19.2927,30.5208,Mine,Zimbabwe,copper,gold,NA
ICMM07666,Very Low,Lalapanzi,NA,-19.313600000000001,30.1847,Mine,Zimbabwe,chromium,NA,NA
ICMM07667,Very Low,Cambrai Mine,NA,-19.330300000000001,30.168,Mine,Zimbabwe,chromite,NA,NA
ICMM07670,Very Low,Valley Chrome,NA,-19.521899999999999,30.075,Mine,Zimbabwe,chromium,NA,NA
ICMM07672,Moderate,Selukwe Peak and Railway Block Mines,Selukwe Peak and Railway Block Mines;Railway Block;Shurugwi;Selukwe Peak,-19.65546333,29.98735,Mine,Zimbabwe,chromium,gold,NA
ICMM07674,High,Kombat,Kombat;Kombat;Kombat,-19.70620177,17.70439483,Mine,Namibia,copper,lead,silver;zinc
ICMM07676,Very Low,Kombat Asis Ost,NA,-19.7803,18.0182,Mine,Namibia,copper,zinc,NA
ICMM07679,Moderate,Bikita,Bikita;Bikita,-19.95476,31.430585,Mine,Zimbabwe,lithium,tantalum,petalite
ICMM07683,Very Low,Wedza Mine,NA,-20.287700000000001,29.8097,Mine,Zimbabwe,platinum,NA,NA
ICMM07686,Very Low,Epoch,NA,-20.430199999999999,30.3514,Mine,Zimbabwe,copper,nickel,NA
ICMM07690,Moderate,Renco,Renco;Renco;Spot,-20.62696,31.16905,Mine,Zimbabwe,copper,gold,NA
ICMM07691,High,Blanket,Blanket;Blanket,-20.83175,28.5776,Mine,Zimbabwe,gold,silver,NA
ICMM07692,Moderate,Vubachikwe,Vubachikwe;Blanket Mine,-20.84713,28.906895,Mine,Zimbabwe,gold,silver,copper;arsenic
ICMM07695,Very Low,Matsitama,NA,-20.9802,26.6514,Mine,Botswana,copper,silver,NA
ICMM07697,Moderate,Uisiscor,Uisiscor;Uis Tailings,-20.989055,15.00172,Mine,Namibia,tin,tantalum,NA
ICMM07698,Very Low,Uis Mine,NA,-21.130299999999998,14.8182,Mine,Namibia,tin,NA,NA
ICMM07699,Moderate,Uis Tin Mine,Uis Tin Mine;Uis,-21.21547,14.87419,Mine,Namibia,tin,lithium,niobium;rubidium;spodumene;tantalum;copper;tungsten
ICMM07701,Very Low,Selkirk Mine,NA,-21.263500000000001,27.7347,Mine,Botswana,nickel,copper ,cobalt
ICMM07708,Very Low,Rahman Mine,NA,-22.130099999999999,17.2198,Mine,Namibia,tin,NA,NA
ICMM07711,Very Low,Messina,NA,-22.326799999999999,30.0514,Mine,South Africa,copper,NA,NA
ICMM07712,Very Low,"Messina Transvaal Development Co., Ltd.",NA,-22.330100000000002,30.0847,Mine,South Africa,copper,platinum,NA
ICMM07713,Very Low,Artonvilla Mine,NA,-22.330100000000002,30.1347,Mine,South Africa,copper,NA,NA
ICMM07716,Very Low,Otjihase,Otjihase,-22.380199999999999,17.3682,Mine,Namibia,copper,gold,NA
ICMM07717,Very Low,Rössing,NA,-22.413599999999999,15.0182,Mine,Namibia,uranium,NA,NA
ICMM07718,Moderate,Oamites,Oamites;Oamites,-22.948450000000001,17.08405,Mine,Namibia,copper,silver,NA
ICMM07721,Very Low,Murchison,NA,−23.8901,30.6952,Mine,South Africa,gold,platinum,NA
ICMM07723,High,Platreef,Platreef;Mogalakwena;Mogalakwena,-23.960266319999999,28.90295233,Mine;Plant,South Africa,platinum,palladium,rhodium;nickel;gold;copper;iridium;ruthenium
ICMM07725,High,Palabora,Palabora Carbonatite Mine;Palabora Copper Mine;Palabora;Palabora Mine;Palabora;Palabora refinery;Palabora smelter;Palabora;Palabora Smelter;Palabora Refinery;Foskor Mining Division,-23.987406960000001,31.13407879,Mine;Smelter,South Africa,copper,phosphate,gold;iron ore;nickel;palladium;clay;platinum;rhodium;silver;titanium;uranium;vermiculite;
ICMM07727,Very Low,Pp Rust Potgietersrus,NA,-24.021699999999999,28.8222,Mine,South Africa,copper,platinum,NA
ICMM07728,Moderate,Zaaiplaats Tin,Zaaiplaats Tin;Zaaiplaats;Zaaiplaats,-24.041023330000002,28.75231,Mine,South Africa,tin,arsenic,NA
ICMM07730,Very Low,Atok,NA,-24.263400000000001,29.8597,Mine,South Africa,copper,NA,NA
ICMM07733,High,Eastern Bushveld Sector: Merensky Reef,Bokoni;Merensky Reef: Eastern Bushveld;Atok,-24.29339062,29.88598173,Mine,South Africa,chromite,cobalt,copper;gold;iridium;nickel;palladium;platinum;rhodium;ruthenium
ICMM07735,Moderate,Grasvally Chrome Mine,Grasvally Chrome Mine;Northern Bushveld: Potgietersrus Sector,-24.33475,28.9781,Mine,South Africa,chromium,palladium,platinum;rhodium
ICMM07736,Very Low,Messina Platinum,NA,-24.33,29.5014,Mine,South Africa,copper,platinum,NA
ICMM07737,Very Low,Klein Aub,NA,-24.330100000000002,17.0015,Mine,Namibia,copper,NA,NA
ICMM07738,Very Low,Waterkop,Waterkop;Winterveld Tcl N. Section,-24.356400000000001,30.0181,Mine,South Africa,chromium,NA,NA
ICMM07739,Very Low,Union Tin,NA,-24.48,28.5181,Mine,South Africa,tin,NA,NA
ICMM07741,Very Low,Maandagshoek,Maandagshoek;Groothoek Chrome Mine,-24.525849999999998,30.17435,Mine,South Africa,platinum,chromium,NA
